,CountryCode,IataCode,CityCode,CityName,AirportName
2901,VU,MWF,MWF,Maewo,Maewo-Naone
2902,ZW,BUQ,BUQ,Bulawayo,Joshua Mqabuko Nkomo International
2903,BR,CZS,CZS,Cruzeiro do Sul,Cruzeiro do Sul International
2904,ID,PNK,PNK,Pontianak,Supadio International
2905,RU,SEK,SEK,Srednekolymsk,Srednekolymsk
2906,PT,LIS,LIS,Lisbon,Lisbon Portela
2907,NZ,TIU,TIU,Timaru,Timaru
2908,ES,FUE,FUE,Fuerteventura,Fuerteventura
2909,US,CID,CID,Cedar Rapids,The Eastern Iowa
2910,VU,LOD,LOD,Longana,Longana
2911,NO,SSJ,SSJ,Sandnessjøen,"Sandnessjøen Airport, Stokka"
2912,TR,VAN,VAN,Van,Van Ferit Melen
2913,GL,KUS,KUS,Kulusuk,Kulusuk
2914,MT,MLA,MLA,Malta,Malta International
2915,ID,BEJ,BEJ,Tanjung Redeb,Kalimarau
2916,NO,SDN,SDN,Sandane,"Sandane Airport, Anda"
2917,CK,MHX,MHX,Manihiki Island,Manihiki Island Airport
2918,FR,CDG,PAR,Paris,Charles de Gaulle Airport
2919,GL,JQA,JQA,Qaarsut,Qaarsut
2920,AE,DXB,DXB,Dubai,Dubai International
2921,US,ANC,ANC,Anchorage,Ted Stevens Anchorage International
2922,US,MCE,MCE,Merced,Merced Regional
2923,GL,OBY,OBY,Ittoqqortoormiit,Ittoqqortoormiit Heliport
2924,TZ,TKQ,TKQ,Kigoma,Kigoma
2925,TH,PRH,PRH,Phrae Province,Phrae
2926,PG,UNG,UNG,Kiunga,Kiunga
2927,PE,PIU,PIU,Piura,FAP Captain Guillermo Concha Iberico International
2928,RW,KME,KME,Cyangugu,Kamembe
2929,US,MCW,MCW,Mason City,Mason City Municipal
2930,DK,AAL,AAL,Aalborg,Aalborg
2931,TZ,KBH,KBH,Kahama,Kahama Buzwagi
2932,CA,YKF,YKF,Waterloo,Region of Waterloo International
2933,KR,ICN,SEL,Seoul,Incheon International
2934,CN,CWJ,CWJ,Cangyuan Va Autonomous County,Cangyuan Washan
2935,MM,MGZ,MGZ,"Myeik, Myanmar",Myeik
2936,TH,DMK,BKK,Bangkok,Don Mueang International
2937,CN,YYA,YYA,Yueyang,Yueyang Sanhe Airport
2938,IN,PNY,PNY,Pondicherry,Pondicherry
2939,BR,MCZ,MCZ,Maceió,Zumbi dos Palmares International
2940,US,ACK,ACK,Nantucket,Nantucket Memorial
2941,US,HGR,HGR,Hagerstown,Hagerstown Regional
2942,CN,NNY,NNY,Nanyang,Nanyang Jiangying
2943,CN,WEH,WEH,Weihai,Weihai Dashuibo
2944,IN,IXD,IXD,Allahabad,Allahabad
2945,GB,LPL,LPL,Liverpool,Liverpool John Lennon
2946,DK,EBJ,EBJ,Esbjerg,Esbjerg
2947,AR,EPA,BUE,Buenos Aires,El Palomar
2948,IN,PNQ,PNQ,Pune,Pune
2949,VU,AWD,AWD,Aniwa Island,Aniwa
2950,US,PVU,PVU,Provo,Provo Municipal
2951,AU,PHE,PHE,Port Hedland,Port Hedland International
2952,JP,OKE,OKE,Okinoerabujima,Okinoerabu
2953,US,SCC,SCC,Prudhoe Bay,Deadhorse
2954,SZ,SHO,MTS,Manzini,King Mswati III International
2955,ES,GRO,GRO,Girona,Girona–Costa Brava
2956,PG,DAU,DAU,Daru,Daru
2957,MY,MZV,MZV,Gunung Mulu National Park,Mulu
2958,GL,THU,THU,Pituffik,Thule Air Base
2959,KY,CYB,CYB,Cayman Brac,Charles Kirkconnell International
2960,ID,BDO,BDO,Bandung,Husein Sastranegara International
2961,CZ,OSR,OSR,Ostrava,Leoš Janáček Airport Ostrava
2962,CA,YCS,YCS,"Chesterfield Inlet, Nunavut",Chesterfield Inlet
2963,IN,BUP,BUP,Bathinda,Bhatinda
2964,SB,RNA,RNA,Arona,Ulawa
2965,IN,RJA,RJA,Rajahmundry,Rajahmundry
2966,ID,GTO,GTO,Gorontalo,Jalaluddin
2967,CA,YGO,YGO,"Gods Lake Narrows, Manitoba",Gods Lake Narrows
2968,SA,YNB,YNB,Yanbu,Yanbu
2969,JP,MYJ,MYJ,Matsuyama,Matsuyama
2970,KG,FRU,FRU,Bishkek,Manas International
2971,CK,MOI,MOI,Mitiaro Island,Mitiaro Island Airport
2972,KE,VPG,VPG,Kikambala,Vipingo
2973,VN,SGN,SGN,Ho Chi Minh City,Tan Son Nhat International
2974,BR,RBR,RBR,"Rio Branco, Acre",Rio Branco International
2975,ES,SCQ,SCQ,Santiago de Compostela,Santiago de Compostela
2976,PL,WAW,WAW,Warsaw,Warsaw Chopin
2977,ID,NNX,NNX,Nunukan,Nunukan
2978,MM,LSH,LSH,Lashio,Lashio
2979,CA,YUD,YUD,Umiujaq,Umiujaq
2980,US,ACT,ACT,Waco,Waco Regional
2981,SN,CSK,CSK,Cap Skiring,Cap Skirring
2982,CA,YHZ,YHZ,Halifax,Halifax Stanfield International
2983,DE,CGN,CGN,Cologne,Cologne Bonn Airport
2984,KR,KWJ,KWJ,Gwangju,Gwangju
2985,US,SUX,SUX,Sioux City,Sioux Gateway
2986,US,RST,RST,Rochester,Rochester International
2987,MX,TPQ,TPQ,Tepic,Tepic International
2988,ES,VIT,VIT,Vitoria-Gasteiz,Vitoria
2989,NZ,KKE,KKE,Kerikeri,Kerikeri
2990,ZW,VFA,VFA,Victoria Falls,Victoria Falls International
2991,MN,HVD,HVD,Hovd,Khovd
2992,TD,NDJ,NDJ,N Djamena,N Djamena International
2993,CN,DOY,DOY,Dongying,Dongying Shengli
2994,CC,CCK,CCK,Home Island,Cocos (Keeling) Islands
2995,IN,PBD,PBD,Porbandar,Porbandar
2996,ZA,MGH,MGH,"Margate, KwaZulu-Natal",Margate
2997,PG,MAS,MAS,Manus Island,Momote
2998,BO,TJA,TJA,Tarija,Capitan Oriel Lea Plaza
2999,CA,YXX,YXX,Abbotsford,Abbotsford International
3000,US,SGY,SGY,Skagway,Skagway
3001,ID,AMQ,AMQ,"Ambon, Maluku",Pattimura
3002,US,GLH,GLH,Greenville,Mid Delta Regional
3003,MY,TGC,TGC,Tanjung Manis,Tanjung Manis
3004,JM,KIN,KIN,Kingston,Norman Manley International
3005,FR,RDZ,RDZ,Rodez,Rodez–Aveyron
3006,US,CVN,CVN,Clovis,Clovis Municipal
3007,CO,NVA,NVA,"Neiva, Huila",Benito Salas
3008,US,PWM,PWM,Portland,Portland International Jetport
3009,CZ,BRQ,BRQ,Brno,Brno–Tuřany
3010,AR,IGR,IGR,Puerto Iguazú,Cataratas del Iguazú International
3011,BR,NAT,NAT,Natal,Greater Natal International Airport
3012,PL,RZE,RZE,Rzeszów,Rzeszów–Jasionka
3013,KZ,DMB,DMB,Taraz,Taraz
3014,IN,KUU,KUU,Kullu,Kullu–Manali
3015,FR,DCM,DCM,Castres,Castres–Mazamet
3016,US,JAN,JAN,Jackson,Jackson–Evers International
3017,MX,SLP,SLP,San Luis Potosí,San Luis Potosí International
3018,MW,LIX,LIX,Likoma Island,Likoma
3019,GB,NRL,NRL,North Ronaldsay,North Ronaldsay
3020,US,ADK,ADK,Adak Island,Adak
3021,FI,LPP,LPP,Lappeenranta,Lappeenranta
3022,PT,VSE,VSE,Viseu,Viseu
3023,JP,ISG,ISG,"Ishigaki, Okinawa",Ishigaki
3024,KR,MWX,MWX,Muan County,Muan International
3025,IT,SUF,SUF,Lamezia Terme,Lamezia Terme International
3026,CN,HET,HET,Hohhot,Hohhot Baita International
3027,ID,LUW,LUW,Luwuk,Bubung
3028,EE,TLL,TLL,Tallinn,Tallinn
3029,US,OAK,OAK,Oakland,Oakland International
3030,ET,HUE,HUE,Humera,Humera
3031,JP,KIJ,KIJ,Niigata,Niigata
3032,HR,SPU,SPU,Split,Split
3033,CN,KCA,KCA,Kuqa County,Kuqa Qiuci
3034,JP,MMY,MMY,Miyakojima,Miyako
3035,CN,YIW,YIW,Yiwu,Yiwu
3036,AU,LSY,LSY,Lismore,Lismore
3037,CO,PSO,PSO,Pasto,Antonio Nariño
3038,BS,LGI,LGI,Deadman's Cay Settlement,Deadman's Cay
3039,MZ,BEW,BEW,Beira,Beira
3040,TH,NST,NST,Nakhon Si Thammarat Province,Nakhon Si Thammarat
3041,CN,JGN,JGN,Jiayuguan City,Jiayuguan
3042,CA,QBC,QBC,Bella Coola,Bella Coola
3043,PK,SKT,SKT,Sialkot,Sialkot International
3044,MG,SMS,SMS,Île Sainte-Marie,Sainte Marie
3045,ZA,DUR,DUR,Durban,Durban International
3046,RU,EZV,EZV,"Beryozovo, Khanty-Mansi Autonomous Okrug",Berezovo
3047,ET,JIJ,JIJ,Jijiga,Jijiga
3048,BR,LEC,LEC,Lençóis,Lençóis
3049,BG,SOF,SOF,Sofia,Sofia
3050,TT,POS,POS,Port of Spain,Piarco International
3051,TR,SXZ,SXZ,Siirt,Siirt
3052,US,AUS,AUS,Austin,Austin–Bergstrom International
3053,DZ,QSF,QSF,Sétif,Ain Arnat
3054,TR,MLX,MLX,Malatya,Malatya Erhaç
3055,ES,VDE,VDE,Valverde,El Hierro
3056,CA,YGG,YGG,British Columbia,Ganges Harbor
3057,CA,YVZ,YVZ,Deer Lake,Deer Lake
3058,CA,YYD,YYD,Smithers,Smithers
3059,RU,OVS,OVS,Sovetsky,Sovetsky
3060,AF,KDH,KDH,Kandahar,Kandahar International
3061,GM,BJL,BJL,Banjul,Banjul International
3062,BD,CGP,CGP,Chittagong,Shah Amanat International
3063,ID,SOC,SOC,Surakarta,Adisumarmo International
3064,JO,AQJ,AQJ,Aqaba,King Hussein International
3065,KE,KIS,KIS,Kisumu,Kisumu International
3066,KR,TAE,TAE,Daegu,Daegu International
3067,CA,YVP,YVP,Kuujjuaq,Kuujjuaq
3068,BR,IPN,IPN,Ipatinga,Usiminas
3069,SA,URY,URY,Qurayyat,Gurayat Domestic
3070,US,IAD,WAS,"Washington, D.C.",Washington Dulles International
3071,ID,TRK,TRK,"Tarakan, North Kalimantan",Juwata International
3072,BR,TGQ,TGQ,Tangará da Serra,Tangará da Serra Airport
3073,FR,NCE,NCE,Nice,Nice Côte d Azur International
3074,BR,PPB,PPB,"Presidente Prudente, São Paulo",Presidente Prudente
3075,SK,TAT,TAT,Poprad,Poprad–Tatry
3076,FI,TKU,TKU,Turku,Turku
3077,RU,KLF,KLF,Kaluga,Kaluga (Grabtsevo)
3078,US,FAT,FAT,Fresno,Fresno Yosemite International
3079,PF,FAC,FAC,Faaite,Faaite
3080,MM,NYT,NYT,Naypyidaw,Naypyidaw
3081,RU,NJC,NJC,Nizhnevartovsk,Nizhnevartovsk
3082,MY,KTE,KTE,Kerteh,Kerteh
3083,SA,ELQ,ELQ,Al-Qassim Region,Prince Nayef bin Abdulaziz Regional
3084,US,CHS,CHS,Charleston,Charleston International
3085,MM,KMV,KMV,Kalay,Kalaymyo
3086,DZ,CFK,CFK,Chlef,Chlef International
3087,CA,YLL,YLL,Lloydminster,Lloydminster
3088,AR,RHD,RHD,Termas de Río Hondo,Las Termas
3089,ID,TSY,TSY,Tasikmalaya,Tasikmalaya Wiriadinata
3090,US,SWO,SWO,Stillwater,Stillwater Regional
3091,DZ,GJL,GJL,Jijel,Jijel Ferhat Abbas
3092,CA,ZGS,ZGS,"La Romaine, Quebec",La Romaine
3093,TW,MZG,MZG,Magong,Magong
3094,ET,GOB,GOB,Goba,Robe Airport
3095,CN,JZH,JZH,Jiuzhaigou County,Jiuzhai Huanglong
3096,CA,YOW,YOW,Ottawa,Ottawa Macdonald–Cartier International
3097,JP,TNE,TNE,Tanegashima,New Tanegashima
3098,CA,YCO,YCO,Kugluktuk,Kugluktuk
3099,AU,EPR,EPR,Esperance,Esperance
3100,CA,YTE,YTE,Cape Dorset,Cape Dorset
3101,MG,TNR,TNR,Antananarivo,Ivato International
3102,GR,JSH,JSH,Sitia,Sitia Public
3103,IN,TRZ,TRZ,Tiruchirappalli,Tiruchirappalli International
3104,CN,HUZ,HUZ,Huizhou,Huizhou Pingtan
3105,PH,SJI,SJI,"San Jose, Occidental Mindoro",San Jose
3106,BD,SPD,SPD,Saidpur,Saidpur
3107,US,MLB,MLB,Melbourne,Orlando Melbourne International
3108,US,AGS,AGS,Augusta,Augusta Regional
3109,BR,PMW,PMW,Palmas,Palmas
3110,DZ,DJG,DJG,Djanet,Tiska
3111,CN,LNJ,LNJ,Lincang,Lincang
3112,ID,BTJ,BTJ,Banda Aceh,Sultan Iskandar Muda International
3113,DE,BER,BER,Berlin,Berlin Brandenburg
3114,US,STL,STL,St. Louis,St. Louis Lambert International
3115,US,BLI,BLI,Bellingham,Bellingham International
3116,US,TRI,TRI,Bristol,Tri-Cities Regional
3117,CA,YAB,YAB,Arctic Bay,Arctic Bay
3118,MX,PQM,PQM,Palenque,Palenque International
3119,RU,BGN,BGN,"Belaya Gora, Sakha Republic",Belaya Gora
3120,KZ,AKX,AKX,Aktobe,Aktobe
3121,RU,CEE,CEE,Cherepovets,Cherepovets
3122,RU,ODO,ODO,Bodaybo,Bodaybo
3123,CN,TAO,TAO,Qingdao,Qingdao Liuting International
3124,US,AKN,AKN,King Salmon,King Salmon
3125,JP,KUH,KUH,Kushiro,Kushiro
3126,TR,TZX,TZX,Trabzon,Trabzon
3127,DO,JBQ,SDQ,Santo Domingo,La Isabela International
3128,IN,IXI,IXI,Lakhimpur district,Lilabari
3129,AU,CTL,CTL,Charleville,Charleville
3130,IN,KNU,KNU,Kanpur,Kanpur
3131,PH,LGP,LGP,Legazpi,Legazpi
3132,AU,DPO,DPO,Devonport,Devonport
3133,CA,YQX,YQX,Gander,Gander International
3134,PL,BZG,BZG,Bydgoszcz,Bydgoszcz Ignacy Jan Paderewski
3135,PG,KIE,KIE,Kieta,Aropa
3136,CN,KRY,KRY,Karamay,Karamay
3137,GR,JIK,JIK,Icaria,Ikaria Island National
3138,RU,NNM,NNM,Naryan-Mar,Naryan-Mar
3139,IN,ISK,ISK,Nashik,Gandhinagar Airport
3140,CR,PMZ,PMZ,Palmar Sur,Palmar Sur
3141,CN,CTU,CTU,Chengdu,Chengdu Shuangliu International
3142,NG,KAN,KAN,Kano,Mallam Aminu Kano International
3143,CN,DYG,DYG,Zhangjiajie,Zhangjiajie Hehua International
3144,US,IWD,IWD,Ironwood,Gogebic–Iron County
3145,CA,YYB,YYB,North Bay,North Bay/Jack Garland
3146,PE,CJA,CJA,Cajamarca,Mayor General FAP Armando Revoredo Iglesias
3147,MN,MXV,MXV,Moron,Mörön
3148,BD,BZL,BZL,Barisal,Barisal
3149,AT,INN,INN,Innsbruck,Innsbruck
3150,CG,PNR,PNR,Pointe-Noire,Pointe Noire
3151,BR,MVF,MVF,Mossoro,Mossoro
3152,AR,FMA,FMA,Formosa,Formosa International
3153,TR,AOE,ESK,Eskişehir,Anadolu
3154,NL,GRQ,GRQ,Groningen,Groningen Airport Eelde
3155,US,PSC,PSC,Pasco,Tri-Cities
3156,PH,GES,GES,General Santos,General Santos International
3157,RU,IKT,IKT,Irkutsk,International Airport Irkutsk
3158,LV,RIX,RIX,Riga,Riga International
3159,BR,CGR,CGR,Campo Grande,Campo Grande International
3160,TH,THS,THS,Sukhothai Province,Sukhothai
3161,CN,FOC,FOC,Fuzhou,Fuzhou Changle International
3162,CN,WUH,WUH,Wuhan,Wuhan Tianhe International
3163,US,SUN,SUN,Sun Valley,Friedman Memorial
3164,IT,AHO,AHO,Alghero,Alghero-Fertilia
3165,AF,CCN,CCN,Chaghcharan,Chaghcharan
3166,MX,CJS,CJS,Ciudad Juárez,Ciudad Juárez International
3167,SB,HIR,HIR,Honiara,Honiara International
3168,NG,BNI,BNI,Benin City,Benin
3169,ID,LNU,LNU,Malinau City,Robert Atty Bessing Airport
3170,ZZ,IXJ,IXJ,Jammu,Jammu
3171,ID,LLJ,LLJ,Lubuklinggau,Silampari Airport
3172,PE,AQP,AQP,Arequipa,Rodríguez Ballón International
3173,GH,ACC,ACC,Accra,Kotoka International
3174,SK,KSC,KSC,Košice,Košice International
3175,BR,FEN,FEN,Fernando de Noronha,Fernando De Noronha
3176,VN,HAN,HAN,Hanoi,Noi Bai International
3177,ZA,NGL,NGL,Ngala,Ngala Airport
3178,AU,SYD,SYD,Sydney,Sydney
3179,US,VGT,LAS,Las Vegas,North Las Vegas Airport
3180,GR,KZI,KZI,Kozani,Kozani National
3181,AU,AUU,AUU,Aurukun,Aurukun
3182,RU,NEI,NEI,Terney,Terney Airport
3183,IR,MHD,MHD,Mashhad,Mashhad International
3184,TR,AYT,AYT,Antalya,Antalya
3185,US,STX,STX,Saint Croix,Henry E. Rohlsen
3186,TH,CJM,CJM,Chumphon Province,Chumphon
3187,US,BRW,BRW,Barrow,Wiley Post–Will Rogers Memorial
3188,MW,CMK,CMK,Club Makokola,Club Makokola
3189,VN,CAH,CAH,Ca Mau Province,Cà Mau
3190,PH,DGT,DGT,Dumaguete,Sibulan
3191,US,BJI,BJI,Bemidji,Bemidji Regional
3192,GI,GIB,GIB,Gibraltar,Gibraltar International
3193,RU,GSV,RTW,Saratov,Saratov Gagarin Airport
3194,RU,SUK,SUK,Batagay-Alyta,Sakkyryr
3195,TR,VAS,VAS,Sivas,Sivas
3196,US,TEX,TEX,Telluride,Telluride Regional
3197,IN,IXY,IXY,Kandla,Kandla
3198,MA,UAR,UAR,Bouarfa,Bouarfa Airport
3199,CA,YQZ,YQZ,Quesnel,Quesnel
3200,AU,SGO,SGO,St George,St George
3201,AU,JCK,JCK,Julia Creek,Julia Creek
3202,IN,ATQ,ATQ,Amritsar,Sri Guru Ram Dass Jee International
3203,KZ,NQZ,TSE,Nur-Sultan,Nursultan Nazarbayev International Airport
3204,TR,GZP,GZP,Gazipaşa,Gazipaşa
3205,NO,HAU,HAU,Haugesund,"Haugesund Airport, Karmøy"
3206,DZ,VVZ,VVZ,Illizi,Takhamalt
3207,RU,ETL,NEI,Terney,Svetlaya
3208,OM,MCT,MCT,Muscat,Muscat International
3209,PF,HUH,HUH,Huahine,Huahine – Fare
3210,CO,BGA,BGA,Bucaramanga,Palonegro International
3211,BZ,PND,PND,Punta Gorda,Punta Gorda
3212,MM,KAW,KAW,Kawthaung Township,Kawthaung
3213,IN,GWL,GWL,Gwalior,Gwalior
3214,AU,CBR,CBR,Canberra,Canberra
3215,TR,ADF,ADF,Adıyaman,Adıyaman
3216,KE,LAU,LAU,Lamu,Manda
3217,IN,CJB,CJB,Coimbatore,Coimbatore International
3218,NO,BDU,BDU,Andselv,Bardufoss
3219,NO,VDS,VDS,Vadsø,Vadsø
3220,RU,CEK,CEK,Chelyabinsk,Chelyabinsk
3221,US,YKM,YKM,Yakima,Yakima Air Terminal
3222,NA,WDH,WDH,Windhoek,Hosea Kutako International
3223,AU,EDR,EDR,Pormpuraaw,Edward River
3224,GB,KOI,KOI,Kirkwall,Kirkwall
3225,US,DLH,DLH,Duluth,Duluth International
3226,ID,PUM,PUM,Pomalaa,Kolaka Pomala
3227,ET,BCO,BCO,Jinka,Baco
3228,EG,ATZ,ATZ,Asyut,Assiut
3229,RU,PKV,PKV,Pskov,Pskov
3230,FJ,KXF,KXF,Koro Island,Koro Island Airport
3231,PG,GKA,GKA,Goroka,Goroka
3232,PG,MXH,MXH,Iagifu Ridge Camp,Moro
3233,US,CEZ,CEZ,Cortez,Cortez Municipal
3234,AR,COR,COR,Córdoba,Ingeniero Aeronáutico Ambrosio L.V. Taravella International
3235,US,FSM,FSM,Fort Smith,Fort Smith Regional
3236,NO,SRP,SRP,Stord,"Stord Airport, Sørstokken"
3237,GL,SVR,SVR,Savissivik,Savissivik Heliport
3238,BS,NAS,NAS,Nassau,Lynden Pindling International
3239,SE,SFT,SFT,Skellefteå,Skellefteå
3240,PH,MPH,MPH,Caticlan,Godofredo P. Ramos
3241,BR,JJD,JJD,"Cruz, Ceará",Cruz Jericoacoara
3242,CI,SPY,SPY,"San-Pédro, Ivory Coast",San Pédro
3243,US,MTJ,MTJ,Montrose,Montrose Regional
3244,PG,LNV,LNV,Lihir Group,Lihir Island
3245,NO,FRO,FRO,Florø,Florø
3246,CA,ZMT,ZMT,Masset,Masset
3247,MY,PEN,PEN,Penang,Penang International
3248,CN,XIY,SIA,Xi'an,Xi an Xianyang International
3249,MA,ESU,ESU,Essaouira,Essaouira-Mogador
3250,US,LWB,LWB,Lewisburg,Greenbrier Valley
3251,MH,MAJ,MAJ,Majuro,Marshall Islands International
3252,AU,BWT,BWT,Burnie,Burnie
3253,RU,PEZ,PEZ,Penza,Penza
3254,CN,TVS,TVS,Tangshan,Tangshan Sannühe
3255,CO,ADZ,ADZ,San Andrés,Gustavo Rojas Pinilla International
3256,ID,BPN,BPN,Balikpapan,Sultan Aji Muhammad Sulaiman
3257,AU,GET,GET,Geraldton,Geraldton
3258,LV,LPX,LPX,Liepāja,Liepāja International
3259,ID,BTW,BTW,Batulicin,Batu Licin
3260,EC,IBB,IBB,Isabela,General Villamil Airport
3261,VU,WLH,WLH,Walaha,Walaha
3262,ID,TNJ,TNJ,Tanjung Pinang,Raja Haji Fisabilillah International
3263,BW,GBE,GBE,Gaborone,Sir Seretse Khama International
3264,CN,LXA,LXA,Lhasa,Lhasa Gonggar
3265,US,SGF,SGF,Springfield,Springfield-Branson National
3266,DZ,TGR,TGR,Touggourt,Sidi Mahdi
3267,AU,GFF,GFF,Griffith,Griffith
3268,DE,FRA,FRA,Frankfurt,Frankfurt International Airport
3269,CN,CKG,CKG,Chongqing,Chongqing Jiangbei International
3270,VU,ZGU,ZGU,Gaua,Gaua
3271,EE,TAY,TAY,Tartu,Tartu
3272,KR,RSU,RSU,Yeosu,Yeosu
3273,CK,MGS,MGS,Mangaia Island,Mangaia Island Airport
3274,AU,RCM,RCM,Richmond,Richmond
3275,US,DSI,DSI,Destin,Destin Executive
3276,TR,SAW,IST,Istanbul,Sabiha Gökçen International
3277,RU,EGO,EGO,Belgorod,Belgorod International
3278,CA,YAA,YAA,Anahim Lake,Anahim Lake
3279,CO,VUP,VUP,Valledupar,Alfonso López Pumarejo
3280,ZA,HDS,HDS,"Hoedspruit, Limpopo",Air Force Base Hoedspruit
3281,AU,WEI,WEI,Weipa,Weipa
3282,CA,YSB,YSB,Greater Sudbury,Sudbury
3283,VE,CCS,CCS,Caracas,Simón Bolívar International
3284,MX,LAP,LAP,La Paz,La Paz International
3285,SS,JUB,JUB,Juba,Juba International
3286,IQ,EBL,EBL,Erbil,Erbil International
3287,RO,SUJ,SUJ,Satu Mare,Satu Mare International
3288,US,GRR,GRR,Grand Rapids,Gerald R. Ford International
3289,RU,BAX,BAX,Barnaul,Barnaul
3290,KR,KUV,KUV,Gunsan,Gunsan
3291,MX,ZCL,ZCL,Zacatecas,Zacatecas International
3292,FR,LRT,LRT,Lorient,Lorient South Brittany
3293,AT,VIE,VIE,Vienna,Vienna International Airport
3294,RU,SCW,SCW,Syktyvkar,Syktyvkar
3295,MM,BMO,BMO,Bhamo,Bhamo
3296,CA,ZEL,ZEL,Bella Bella,Bella Bella (Campbell Island)
3297,MA,ERH,ERH,Errachidia,Moulay Ali Cherif
3298,VN,CXR,NHA,Nha Trang,Cam Ranh International
3299,AE,RKT,RKT,Ras al-Khaimah,Ras Al Khaimah International
3300,RU,OVB,OVB,Novosibirsk,Tolmachevo
3301,AT,SZG,SZG,Salzburg,Salzburg
3302,AU,BKQ,BKQ,Blackall,Blackall
3303,MY,BTU,BTU,Bintulu,Bintulu
3304,NA,NDU,NDU,Rundu,Rundu
3305,RU,PEX,PEX,Pechora,Pechora
3306,CA,ZPB,ZPB,Sachigo Lake,Sachigo Lake
3307,JP,KMI,KMI,Miyazaki,Miyazaki
3308,US,PSE,PSE,Ponce,Mercedita
3309,IN,JGA,JGA,Jamnagar,Jamnagar
3310,CN,SHE,SHE,Shenyang,Shenyang Taoxian International
3311,BZ,CUK,CUK,Caye Caulker,Caye Caulker
3312,CA,YXE,YXE,Saskatoon,Saskatoon John G. Diefenbaker International
3313,AR,MDQ,MDQ,Mar del Plata,Astor Piazzolla International
